file,verdict,destructive_victim_events,distinct_victim_files,raw_written,raw_deleted,raw_moved,raw_read,raw_copied
medusalocker_b15840fb0547fc774f371166adb89cd7a58647d4e379256a2f9806dd5a338627.json,NO_VICTIM_ACTIVITY,0,0,19,2,17,14,1
medusalocker_b2493a580153291b69ca23190d00a00b1220cd0aadf469b3974fdaa726516649.json,NO_VICTIM_ACTIVITY,0,0,29,2,13,24,1
medusalocker_ba87d97a4c7dec4e2eef997190f5f875c8564395bf3c95bd95055f447c495387.json,NO_VICTIM_ACTIVITY,0,0,19,2,17,14,1
medusalocker_bdadf73a531421f832714078c438267a76fd5085596c86f2fa4b7341cb336da1.json,NO_VICTIM_ACTIVITY,0,0,19,2,17,14,1
medusalocker_c2a0a317d73c96428ab088a8f0636ec4ccace7ca691c84ed66a83a70183f40dc.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
medusalocker_c41926a4e667a38bd712cd8fff2c555c51d7f719a949c9be8c1f74232100444b.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
medusalocker_c5bef2a489740192a0b2c34cdc2fd954d0b8d5fabcbe0ecb8b78f9301e5a30a6.json,NO_VICTIM_ACTIVITY,0,0,19,2,17,14,1
medusalocker_c79c6b680a2caa71b3ad052f60ce6da463eb576b8196bb3bbdccd003853769d4.json,NO_VICTIM_ACTIVITY,0,0,19,2,17,14,1
medusalocker_cb12325d13acb03ad4f9977f426baf8b4688af04d4ffe23aa5f1bbd747a147c0.json,NO_VICTIM_ACTIVITY,0,0,19,2,17,14,1
medusalocker_d595339cbbf415eca195eb3a0d9a8b6c9ff82a0cf36e4e867f5cef24503bb532.json,NO_VICTIM_ACTIVITY,0,0,19,2,17,14,1
medusalocker_dbac4f2fffcb4e09aad772895647e8f161b1ac713592fe47c5e8207c85722f13.json,NO_VICTIM_ACTIVITY,0,0,19,2,17,14,1
medusalocker_e26b2ffb2ee711fc7b04d62911580560794ee4fa9b7fcfade65ee6ff2eed0274.json,TRUE_ENCRYPTION,29,29,4267,7,3945,3954,0
medusalocker_e5d819fd969d6bc913698c44beb5c8f763a6d6f07b7cdb3514c4b61a68a1d747.json,NO_VICTIM_ACTIVITY,0,0,19,2,17,14,1
medusalocker_e89cea4d336dd9896fe0e7b72636ec0d9caa861cff329d7ac3d4f3149a7e237f.json,NO_VICTIM_ACTIVITY,0,0,2,2,0,5,0
medusalocker_ec2ec1c316045d5e2e43cc0f1df738e6367b520310a4b7a644717d3aebda43f4.json,NO_VICTIM_ACTIVITY,0,0,21,2,18,15,1
medusalocker_f1c361bb3b649918bc5b3ad3fc5cbd1bbd7c585fbe2557410e267d161d3bb998.json,NO_VICTIM_ACTIVITY,0,0,19,2,17,14,1
medusalocker_f5fb7fa5231c18f0951c755c4cb0ec07b0889b5e320f42213cbf6bbbe499ad31.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
medusalocker_f7c089881a717bd8e9c57f8d5935c8e663e12afb0246b12b24e7a0e055153897.json,NO_VICTIM_ACTIVITY,0,0,0,2,0,0,0
medusalocker_fbe10da8d483a0db6686b1f03f18b00dbc60c69fb9a9f4a941764c2c3426367c.json,NO_VICTIM_ACTIVITY,0,0,21,2,18,15,1
medusalocker_fbf6c8f0857d888385f6bc0d46523ebcc1634e06d0e96411fc43a8ae4213d1f3.json,NO_VICTIM_ACTIVITY,0,0,18,2,15,12,1
medusalocker_fc0f65213e7ad5960378433efc55642c116c750e10cb881ed7297f361b6be7dd.json,NO_VICTIM_ACTIVITY,0,0,23,2,20,17,1
netwalker_02cb34da6e620d9428f9c8f375fe96a397464d272f723abd8296c4b420fb0e77.json,TRUE_ENCRYPTION,20,20,1310,0,0,1356,0
netwalker_0afd99c3f7593c760c4001313963f3e7fd709ca56046044033d790602a8cb378.json,TRUE_ENCRYPTION,16,16,1354,0,0,1419,0
netwalker_0d7ee7ce88e790ad66aa53589f5a2638207bc3adf2eb4f8a813fd52b5b22ba27.json,TRUE_ENCRYPTION,14,14,1180,0,0,1172,0
netwalker_1b4875536467c7fdd5fafb5852dcc61c1f03f55a706d4a97dec56e33b7b47763.json,NO_VICTIM_ACTIVITY,0,0,3,4,0,48,0
netwalker_2c245db9fb9b2c6e84832662dda3dfff3c6b21128d9fec115f5b989fb090841d.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,1,0
netwalker_3b3b9a18d9b9073e9bc94a6e5367d42a2c248274daa70856e3dc4935106e4218.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
netwalker_3ba905e1cda7307163d4c8fe3fd03c2fbce7eda030522084e33d0604c204630e.json,TRUE_ENCRYPTION,14,14,1165,0,0,1165,0
netwalker_4abf2d4b604ad5c3dca0006e9762562ea104e76e7c0dcfa8fddafda8b11b2eaf.json,WEAK_VICTIM_ACTIVITY,4,13,248,0,0,858,0
netwalker_4df67a9e8abab33856a586cea38b0d365fbbe0d91ee848f270c65f0125d2d677.json,TRUE_ENCRYPTION,7,11,395,0,0,831,0
ragnarlocker_041fd213326dd5c10a16caf88ff076bb98c68c052284430fba5f601023d39a14.json,NO_VICTIM_ACTIVITY,0,0,2289,0,3433,2289,543
ragnarlocker_04c9cc0d1577d5ee54a4e2d4dd12f17011d13703cdd0e6efd46718d14fd9aa87.json,NO_VICTIM_ACTIVITY,0,0,67,0,66,68,223
ragnarlocker_10f9ad4e9f6e0dc1793be80203b258f8c5114d01cb17307c1b2fdcca37d4edf9.json,NO_VICTIM_ACTIVITY,0,0,3,0,0,37,0
ragnarlocker_1602d04000a8c7221ed0d97d79f3157303e209d4640d31b8566dd52c2b09d033.json,NO_VICTIM_ACTIVITY,0,0,910,0,866,911,506
ragnarlocker_30dcc7a8ae98e52ee5547379048ca1fc90925e09a2a81c055021ba225c1d064c.json,NO_VICTIM_ACTIVITY,0,0,1317,0,1310,1327,525
ragnarlocker_3b43751ed88e4d1f82cf52ca2d4477e3e35c35f08c1b4e3ab21c80720601e804.json,NO_VICTIM_ACTIVITY,0,0,11,0,10,12,2
ragnarlocker_3bc8ce79ee7043c9ad70698e3fc2013806244dc5112c8c8d465e96757b57b1e1.json,NO_VICTIM_ACTIVITY,0,0,1463,0,1445,1479,532
ragnarlocker_68eb2d2d7866775d6bf106a914281491d23769a9eda88fc078328150b8432bb3.json,NO_VICTIM_ACTIVITY,0,0,1331,0,1331,1342,529
ragnarlocker_7af61ce420051640c50b0e73e718dd8c55dddfcb58917a3bead9d3ece2f3e929.json,NO_VICTIM_ACTIVITY,0,0,1476,0,1469,1489,532
ragnarlocker_9bdd7f965d1c67396afb0a84c78b4d12118ff377db7efdca4a1340933120f376.json,NO_VICTIM_ACTIVITY,0,0,1838,0,2994,1849,540
ransomexx_1f43edc89b1cc74a924a5d05f112251e560802200509f2564fc18d9481c948be.json,NO_VICTIM_ACTIVITY,0,0,7,0,0,12,0
ransomexx_37595d23933ab5f0d4623b960612e6ccb53775c009256f1aa5931faa6ed35dfa.json,TRUE_ENCRYPTION,13,13,92,0,21,21,10
ransomexx_4354bf6442518633ff17120c11587e8eb8a79f778c6d3103874137a28de6b5b2.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,6,0
ransomexx_5862cfe312e826b784d41e1308da28998e2c461bd4e030d3158ce4ec584a69d2.json,TRUE_ENCRYPTION,74,74,255,0,3176,5,0
ransomexx_5e0c4fb37831a6f4576225712165dff1ab005bb9da9d65a1cf9cd9e07760c2ec.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,1,0
ransomexx_6a0d713e89b61a8709f8d55e19631ec31370d87880a478704609eee78ccd3c18.json,TRUE_ENCRYPTION,12,12,91,0,21,21,10
ransomexx_918504ede26bb9a3aa315319da4d3549d64531afba593bfad71a653292899fec.json,TRUE_ENCRYPTION,26,13,51,52,50,52,0
ransomexx_98482d217a0817af06217d4f02fc8bc48b31b4636ab8ef870dd2ad5056e43aea.json,NO_VICTIM_ACTIVITY,0,0,2278,0,2264,2229,0
ransomexx_98889731dde93b780ec4f6af2483d4a45b760bc7f45ae91b90ea8e19916c7b1d.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,13,0
ransomexx_c0323eb0fa79f91c87fe68aef30bf76bc8b008862e93e99d35ad1d54099d9669.json,TRUE_ENCRYPTION,12,12,90,0,20,20,10
ransomexx_cf26456599842ba29ab7960828012861dde3b537046b0fd83536dadf7d25ed77.json,NO_VICTIM_ACTIVITY,0,0,9,5,6,41,0
ransomexx_e1b88ede002de961931ca9849328ef005785fa6c5e6321034d7a49c35653ebbf.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
ransomexx_e26b2ffb2ee711fc7b04d62911580560794ee4fa9b7fcfade65ee6ff2eed0274.json,NO_VICTIM_ACTIVITY,0,0,1800,6,1716,1728,0
ransomexx_ea50299a8f4c05d53194e2304e3588607183a2b1d55110e8a20a9fbdd3eee481.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
ransomexx_f25ff1a6112f1fdd22e642258f66143d83cc1bf6827aa08b53aa9d31bb9cbee5.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,8,0
redalert_3eab0f0b295fa95de32c4cdf9347dcf189e678d324b59629a33b695ec2d6dc42.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
redalert_a937b6d3fe87542ad640280c8eb4d7cb0eb4b8a31441a65327d1b3cbb88b4898.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
revil_02a526d298e49da19220022a71e31434183e520c2845c6f3eb23169602f0ed63.json,NO_VICTIM_ACTIVITY,0,0,4,0,3,7,0
revil_0c10cf1b1640c9c845080f460ee69392bfaac981a4407b607e8e30d2ddf903e8.json,WEAK_VICTIM_ACTIVITY,1,1,33,0,19,22,0
revil_1bc9040cfa3738e8a2e0409efb17726c8f4894e462f2e51d2a18664c4c799e16.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
revil_1fb2178279b76d9ed5e3c24b24885a31ec521e58a4688597600d26f88df5b8e1.json,WEAK_VICTIM_ACTIVITY,1,1,52,0,19,24,0
revil_2d73ce9f8e11bbbce1bec1147bf30ef60a6d362504fbf650b3c8a0ea6f7c4fbb.json,NO_VICTIM_ACTIVITY,0,0,1,0,0,20,0
revil_2df2fab33c1db5b049284a6bd5aa1f58bec4cb370b0663870b6a57ef33b5028c.json,WEAK_VICTIM_ACTIVITY,1,1,49,0,16,17,0
revil_2e050601b908a29f8c0d113abdb0ed867d6c310b2bb58bf3ce607a9f33338a55.json,NO_VICTIM_ACTIVITY,0,0,1,0,0,20,0
revil_3b5e260a1db66a360c9e4c210fbccdb1aa197bffa4fd6344fff9ca9d21559566.json,NO_VICTIM_ACTIVITY,0,0,1,0,0,26,0
revil_3ba4483c761a05e590671f54a39032630f82820177bbe7fcee9c445f6d5fd6db.json,NO_VICTIM_ACTIVITY,0,0,1,0,0,27,0
revil_3c4063956b797106cc43a49a634bb530aecd6e9a898124bb8fed6978f4556ee0.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
snatch_0c920c6592e00f5768964b1e86d21c0248368b04642c1dec8ed287ccd81bd123.json,NO_VICTIM_ACTIVITY,0,0,1176,0,0,1173,0
snatch_1d67abe1ec08e6215e08d6bb595ade3d1d33d0e886edf887b29f4d8e1d46e593.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
snatch_4e9762d0385abc614f124624ea9be798a831e4075266918dfe1408b695a85731.json,NO_VICTIM_ACTIVITY,0,0,1240,0,0,1237,0
snatch_5c5464ea8d2bf9fe5f229773e614edfe7e05d1556ace58e0d5778b3b3cec1c39.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
snatch_5ead6837cbb5d7450c8ae309531e3d1a134e1792f78381ec1642928e2e788e63.json,NO_VICTIM_ACTIVITY,0,0,0,2,3,2,0
snatch_7b85a3f5315470c36ba4047a6c849284ff5d738796fcc9d61b8713f8955fa018.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
snatch_7e786e4d49341d855d5dbc719c79358b26cf72331c2e8d06846b25b03a0a277d.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
snatch_8a99a4c58ef5e27d112f0efb4719abe01bcddb5e516114711ee4991f7922ab5f.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
snatch_8cd9a8d1bfa7a4032cf1863863b0139b53f4adc9a48b38209683c78663e9f4cf.json,NO_VICTIM_ACTIVITY,0,0,314,0,0,428,0
snatch_9b1ee7e79dee8df07307a1be4899fc076a02aac45c55a321fc2f8df1241f1309.json,NO_VICTIM_ACTIVITY,0,0,542,0,0,541,0
snatch_9b9afe28f57f6be5a6c9cf168d8576c89bbb2fb12d81a00ffc7f6b5d2d436a42.json,WEAK_VICTIM_ACTIVITY,3,14,56,0,51,40,0
sugar_09ad72ac1eedef1ee80aa857e300161bc701a2d06105403fb7f3992cbf37c8b9.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
sugar_1d4f0f02e613ccbbc47e32967371aa00f8d3dfcf388c39f0c55a911b8256f654.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
sugar_315045e506eb5e9f5fd24e4a55cda48d223ac3450037586ce6dab70afc8ddfc9.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
sugar_43e4a6830f54f3bd039b90f0a27ad19a9f2bb673ab990f34dc201c3b102e056a.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
sugar_4a97bc8111631795cb730dfe7836d0afac3131ed8a91db81dde5062bb8021058.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
suncrypt_0d7ed584dd1ae3cc071ad1b2400a5c534d19206be7a98a6046959a7267c063a1.json,TRUE_ENCRYPTION,30,30,3124,1,2714,2691,0
suncrypt_3090bff3d16b0b150444c3bfb196229ba0ab0b6b826fa306803de0192beddb80.json,NO_VICTIM_ACTIVITY,0,0,3,4,0,48,0
suncrypt_3f6e996ee4a40d2d19b648669d9146562627359626239324937a5c75f8030824.json,NO_VICTIM_ACTIVITY,0,0,392,0,285,251,0
suncrypt_63ba6db8c81c60dd9f1a0c7c4a4c51e2e56883f063509ed7b543ad7651fd8806.json,NO_VICTIM_ACTIVITY,0,0,2317,9,2188,2129,0
suncrypt_6d9177b11b344dc79d514abb13cb54fd6c6452d5035222b98fe8c2e384049e6e.json,NO_VICTIM_ACTIVITY,0,0,1,4,0,24,0
suncrypt_759f2b24be12e208903b00f9719db71a332ddf8252986c26afbcda9f32623bc4.json,NO_VICTIM_ACTIVITY,0,0,14,1,12,14,0
yanluowang_35063dd7540ad35ba887d756e2f9e8faffa14e77d7108c27327865b3fccbf6fb.json,NO_VICTIM_ACTIVITY,0,0,3,4,0,34,1
yanluowang_49d828087ca77abc8d3ac2e4719719ca48578b265bbb632a1a7a36560ec47f2d.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
yanluowang_d11793433065633b84567de403c1989640a07c9a399dd2753aaf118891ce791c.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
zeppelin_005b00d41740f7b0327d4d5fe0402dcfc84ae0df44a2231a89a59909eeb30b23.json,NO_VICTIM_ACTIVITY,0,0,658,20,430,466,1
zeppelin_0b3932739176975ad69bae0a03171746b7efa1c3909cf5206dcb3b89d1947b15.json,NO_VICTIM_ACTIVITY,0,0,466,18,272,316,1
zeppelin_0dff1dd605d0f97d013f78d15ccb110d376fd3f4c99643d840021f8fd99a79bf.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,8,0
zeppelin_0f81f4eb37083c821598ffd57cff12a082f19ca2de57c86faff65755ef332686.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
zeppelin_4e0d1edb76747fd945b87dd18299298f0df719edbea946119d91db59a9b6527a.json,NO_VICTIM_ACTIVITY,0,0,30,11,1,27,1
zeppelin_4f87fefc9bf667f1d60e9ac07bdcf91013d609b8222b6d1b2995706f7ece1b07.json,NO_VICTIM_ACTIVITY,0,0,0,0,0,0,0
zeppelin_5c1141aa7d0b9fba71822607f3b1b086e2cc4529e63221a9a6ede74fa366512f.json,NO_VICTIM_ACTIVITY,0,0,17,7,3,13,1
zeppelin_6f3aeeebda1bd67e5acd2eb8f8bbe6a887e8f787886a561be5e7caf43cf1f7a9.json,NO_VICTIM_ACTIVITY,0,1,2,4,0,42,0
zeppelin_7a1d850bfc4392c0a4166ed6545d89c2dc7ed08fcfe422b50da13f9935ff7fef.json,NO_VICTIM_ACTIVITY,0,1,3,4,0,43,0
zeppelin_7aac762ca37c72400df369c6a25d81e758071e570f8dd68f136290923165d007.json,NO_VICTIM_ACTIVITY,0,1,2,4,0,42,0
